customer_id,order_id,purchase_date,product_id,product_category,quantity,unit_price,discount,total_order_value
f7c2b371,12591756,2024-02-24,book_37,Sci-Fi,3,21.6,0.12,57.02
8bca7ab6,af9c3d97,2024-06-06,book_56,Romance,3,48.98,0.19,119.02
a4b5997b,1ce69715,2024-01-21,book_36,Fiction,5,48.1,0.28,173.16
2444e8c2,85cc4cf6,2024-10-30,book_33,Children,1,49.87,0.17,41.39
d95580f3,6e244bc5,2024-05-07,book_65,Romance,4,5.73,0.14,19.71
b525582b,7854a402,2024-06-22,book_19,Fiction,4,37.39,0.08,137.6
dd8abbe1,babff11c,2024-03-28,book_1,Non-Fiction,5,13.83,0.13,60.16
adf57baa,20674970,2024-03-02,book_5,Fantasy,5,37.13,0.16,155.95
c7b980e2,fd2e24d7,2024-06-24,book_20,Non-Fiction,2,17.14,0.07,31.88
2d395d0d,17c74186,2024-07-30,book_37,Children,5,10.13,0.18,41.53
1b440fc3,0a412e92,2024-07-08,book_44,Fiction,2,6.85,0.12,12.06
475d4b7c,1cc50e56,2024-08-16,book_29,Fiction,5,8.22,0.18,33.7
4dd0b731,3328d6b4,2024-03-07,book_39,Educational,2,5.97,0.2,9.55
3536fc96,c00d6af1,2024-01-11,book_50,Children,3,9.4,0.19,22.84
d3d59992,de8d2811,2024-03-15,book_52,Fantasy,4,27.72,0.27,80.94
a2025388,9eda59c5,2024-09-24,book_37,Non-Fiction,3,35.66,0.24,81.3
3f0fb6ae,c3f9a5e1,2024-04-21,book_37,Fantasy,4,35.26,0.16,118.47
6b9aaba8,a62d9ff9,2024-02-28,book_93,Fiction,4,35.23,0.17,116.96
6b40efc3,9076399e,2024-07-27,book_19,Sci-Fi,2,28.79,0.17,47.79
c6b2600c,09cd41ab,2024-05-23,book_15,Non-Fiction,2,23.74,0.11,42.26
f0daa238,1f006e9b,2024-05-30,book_28,Non-Fiction,5,21.1,0.14,90.73
28d5ca65,fdb1bd77,2024-02-10,book_60,Children,5,19.61,0.03,95.11
2a792f87,cf64cdbe,2024-07-13,book_68,Fiction,2,47.7,0.14,82.04
d2fa005f,c2afd182,2024-01-19,book_86,Non-Fiction,4,45.63,0.24,138.72
d4b286c5,6cf07b0e,2024-07-26,book_91,Fiction,3,19.71,0.12,52.03
bc8a524f,a4842d48,2024-03-16,book_95,Children,5,44.28,0.22,172.69
fe2a5203,f745dd06,2024-01-21,book_39,Fiction,5,44.38,0.05,210.81
2ef7ab9b,5b13a0c7,2024-10-19,book_16,Educational,5,26.65,0.1,119.92
015213eb,bf25e707,2024-02-13,book_6,Non-Fiction,5,6.76,0.04,32.45
cc879b2f,be10b6b4,2024-10-11,book_31,Fiction,4,6.2,0.01,24.55
e0f0b17c,80d99d08,2024-09-19,book_93,Educational,2,43.13,0.25,64.7
80839e37,0cf219cb,2024-06-06,book_65,Romance,2,7.87,0.12,13.85
5059a899,44ca15e9,2024-05-10,book_1,Romance,5,43.27,0.29,153.61
0ecf34ca,30f8628b,2024-08-26,book_41,Fiction,5,14.98,0.26,55.43
3dc234da,06840fc8,2024-01-06,book_46,Educational,3,19.04,0.05,54.26
c1441f5f,647b97ae,2024-02-13,book_92,Educational,2,35.81,0.17,59.44
16342f11,54cefb23,2024-02-07,book_25,Fantasy,3,46.6,0.12,123.02
76861959,47b7013a,2024-08-28,book_89,Romance,3,48.07,0.02,141.33
6ab0681d,12d15537,2024-10-21,book_72,Fantasy,4,12.2,0.07,45.38
500d88c7,a0c8a13e,2024-07-19,book_48,Non-Fiction,4,16.25,0.14,55.9
71dca3ad,bf80423d,2024-08-05,book_77,Fiction,3,25.77,0.2,61.85
09de759f,60a4824e,2024-01-19,book_77,Educational,2,19.76,0.21,31.22
2c3712b9,ee587921,2024-04-15,book_66,Romance,5,31.09,0.25,116.59
85e53eb2,09424709,2024-06-22,book_88,Non-Fiction,3,6.95,0.05,19.81
e95262e3,eb2691d5,2024-06-16,book_91,Fiction,5,31.71,0.09,144.28
480184ba,3b91132a,2024-02-26,book_43,Fiction,5,12.34,0.11,54.91
1563976a,ee95ee58,2024-02-04,book_80,Fiction,4,49.23,0.15,167.38
8799f2f5,f7d1ffe0,2024-09-17,book_32,Romance,1,43.07,0.05,40.92
5442ed98,75ce8352,2024-03-16,book_71,Sci-Fi,3,40.91,0.1,110.46
877017e8,c3f24d77,2024-08-28,book_17,Romance,2,20.03,0.07,37.26
10597630,c772b2d9,2024-01-01,book_82,Children,3,48.07,0.08,132.67
5447c725,4adcf575,2024-04-08,book_26,Romance,5,22.94,0.16,96.35
08a172b0,415cdc7d,2024-04-04,book_41,Romance,2,39.25,0.03,76.14
2a1f3968,b30a5c82,2024-03-25,book_85,Children,3,12.32,0.25,27.72
1b1f3527,3c7971ef,2024-10-01,book_88,Romance,1,20.7,0.14,17.8
45902afd,3c680452,2024-01-01,book_10,Children,4,5.04,0.24,15.32
4f2f9686,0c75e287,2024-05-15,book_51,Fiction,1,41.26,0.07,38.37
b6a37475,ed531d76,2024-01-10,book_1,Sci-Fi,2,13.49,0.18,22.12
f229b120,a4b55248,2024-09-08,book_19,Fiction,4,17.03,0.01,67.44
d8066356,7a735170,2024-07-11,book_64,Sci-Fi,5,46.76,0.23,180.03
2fa8389b,69f61a8d,2024-05-26,book_95,Fantasy,2,30.07,0.17,49.92
18511904,2a69df9c,2024-05-12,book_98,Educational,5,45.04,0.01,222.95
2ae462f6,16e1bfd5,2024-04-11,book_59,Educational,2,12.97,0.05,24.64
054bd9af,0b457b31,2024-03-26,book_42,Educational,5,14.33,0.1,64.49
361480db,82a03d5e,2024-06-29,book_56,Fiction,5,22.65,0.29,80.41
0f1130ab,37e7b9e1,2024-01-16,book_11,Fantasy,4,33.91,0.16,113.94
2a6824c7,71c7cd3f,2024-10-16,book_70,Non-Fiction,1,32.56,0.21,25.72
c24a43d6,eda53de4,2024-06-03,book_100,Fantasy,3,26.49,0.08,73.11
d26586f0,1be79942,2024-07-18,book_68,Non-Fiction,2,27.17,0.2,43.47
87f14dce,97470a4d,2024-08-18,book_78,Sci-Fi,4,11.48,0.01,45.46
cde1248e,1b57e0ac,2024-06-28,book_81,Educational,1,23.14,0.03,22.45
a576df27,7321296e,2024-08-13,book_71,Educational,2,46.98,0.28,67.65
778f17b7,21427582,2024-02-17,book_65,Sci-Fi,4,27.6,0.28,79.49
f5b7dfb7,7e273e1c,2024-09-06,book_30,Children,4,6.68,0.13,23.25
b95b65cd,05b20eac,2024-05-30,book_71,Romance,2,14.78,0.26,21.87
ff2e19bf,489916f0,2024-03-22,book_49,Fiction,3,13.58,0.05,38.7
433ab783,67de0423,2024-09-12,book_1,Fantasy,5,43.05,0.04,206.64
90b6e6f8,4cd91709,2024-03-11,book_36,Romance,1,41.74,0.04,40.07
99b1a34e,86244948,2024-11-01,book_23,Non-Fiction,2,12.13,0.13,21.11
3e13de9c,4b3ec0ff,2024-04-21,book_35,Educational,2,48.9,0.09,89.0
81518f18,08909119,2024-01-09,book_69,Fantasy,3,49.21,0.17,122.53
a060b43a,87db8c34,2024-03-06,book_12,Romance,5,38.25,0.22,149.18
3d83a20c,42ee53ee,2024-08-07,book_48,Sci-Fi,1,9.71,0.1,8.74
9d5764d1,d86b8789,2024-05-27,book_75,Fantasy,3,8.96,0.03,26.07
c0b4c080,c837e3cb,2024-02-22,book_4,Fantasy,1,47.67,0.13,41.47
2607667d,78a8a194,2024-03-23,book_4,Sci-Fi,2,48.39,0.17,80.33
bd5c8259,f63940d4,2024-07-03,book_95,Fiction,1,22.82,0.11,20.31
dc16b450,f8c32072,2024-03-22,book_38,Fantasy,5,17.74,0.18,72.73
9bfd8cb8,cf0a6372,2024-10-23,book_25,Educational,3,35.69,0.19,86.73
5259b226,05ac09be,2024-04-15,book_65,Fiction,4,22.49,0.16,75.57
1c345e9e,36793b5a,2024-04-04,book_95,Children,4,47.44,0.13,165.09
9d506909,8f1e5b7b,2024-08-21,book_50,Fiction,5,25.9,0.11,115.25
d7b81d34,4bbcad92,2024-07-02,book_48,Educational,4,21.47,0.06,80.73
bd03433c,0463adf2,2024-03-16,book_86,Fiction,5,15.81,0.24,60.08
8fe60395,eb4fdc20,2024-08-01,book_38,Fantasy,1,16.07,0.26,11.89
b9a4b017,39a634cc,2024-01-17,book_86,Sci-Fi,3,43.01,0.16,108.39
10753204,8bba2c90,2024-01-22,book_58,Educational,5,49.1,0.2,196.4
2706ee1e,a9f9f461,2024-03-09,book_32,Fantasy,1,10.27,0.11,9.14
633c896d,5f3f3af5,2024-09-27,book_35,Romance,3,13.97,0.06,39.4
e74f471e,a0c7f931,2024-03-30,book_71,Romance,2,36.99,0.22,57.7
b7f8874e,91d7fbe8,2024-01-28,book_23,Fiction,4,26.92,0.09,97.99
dcb44607,aecae460,2024-02-09,book_61,Non-Fiction,1,42.72,0.26,31.61
276fb9e8,6ea1c9e8,2024-05-10,book_75,Children,1,23.55,0.2,18.84
1cd3106d,584edb30,2024-02-28,book_40,Sci-Fi,4,27.34,0.16,91.86
85f3dc5f,c56aa509,2024-10-07,book_83,Fantasy,5,44.2,0.2,176.8
465bae07,880d1925,2024-05-18,book_24,Sci-Fi,5,7.17,0.15,30.47
c9f3611a,d32651a9,2024-05-09,book_32,Non-Fiction,3,37.52,0.07,104.68
c06042a2,a6815fbe,2024-10-31,book_90,Sci-Fi,2,33.06,0.23,50.91
fda683c2,05cf8ba4,2024-02-26,book_60,Fiction,5,29.5,0.0,147.5
08f92787,d73d3ac7,2024-05-19,book_84,Children,3,36.43,0.18,89.62
3be36ee3,e6515bfa,2024-02-07,book_69,Fantasy,2,32.44,0.28,46.71
2fe324bf,c7314b6e,2024-10-17,book_14,Fiction,4,39.37,0.3,110.24
dc6ad35d,6e77a270,2024-09-06,book_25,Sci-Fi,2,27.62,0.05,52.48
eea5235f,e5ef118b,2024-01-20,book_28,Fantasy,5,48.22,0.27,176.0
ecbe351f,47a7f3b6,2024-09-01,book_24,Non-Fiction,2,20.69,0.19,33.52
17eed081,ec3c4e4f,2024-10-23,book_46,Fiction,5,45.19,0.03,219.17
66fe2c6a,acd340ec,2024-06-16,book_97,Children,4,15.74,0.03,61.07
94df0e9c,8517df73,2024-01-30,book_82,Fiction,2,10.82,0.04,20.77
4f1b19f0,50e7169a,2024-03-23,book_36,Fiction,3,22.13,0.07,61.74
ce173a35,e8adbf8b,2024-01-16,book_94,Fiction,1,47.0,0.16,39.48
92db2049,ae93e246,2024-04-16,book_22,Sci-Fi,5,9.64,0.12,42.42
4f872fa8,2c3c8f30,2024-07-05,book_83,Romance,5,21.02,0.24,79.88
65853b41,efe59f94,2024-01-04,book_6,Fantasy,1,34.27,0.04,32.9
4405a6e4,4fef7e50,2024-09-02,book_12,Sci-Fi,4,40.52,0.21,128.04
c12feec5,ba47e408,2024-05-13,book_5,Non-Fiction,1,17.2,0.09,15.65
6dc11f53,c9465387,2024-08-06,book_32,Sci-Fi,3,43.66,0.01,129.67
5e4aa8fb,af369905,2024-05-15,book_24,Non-Fiction,5,9.84,0.07,45.76
9462f002,4b1e6a2e,2024-08-11,book_30,Educational,3,8.44,0.13,22.03
f80f0424,471fa213,2024-05-20,book_30,Sci-Fi,4,50.0,0.0,200.0
4915f57f,15e509b0,2024-06-12,book_44,Non-Fiction,2,27.12,0.04,52.07
96f28fa5,28013de6,2024-06-24,book_88,Romance,2,22.16,0.22,34.57
6354cfc0,3e21ac1d,2024-09-15,book_31,Educational,1,28.46,0.06,26.75
1d482b6b,27df5aac,2024-10-17,book_25,Sci-Fi,3,17.38,0.29,37.02
86e892f6,b7895561,2024-04-11,book_39,Non-Fiction,2,26.04,0.09,47.39
74921e63,bc288fc7,2024-01-20,book_40,Educational,2,12.81,0.0,25.62
9009664e,1874eac4,2024-02-04,book_88,Fantasy,5,19.74,0.14,84.88
2e0fe523,27fd808d,2024-03-22,book_68,Sci-Fi,1,18.25,0.05,17.34
97894550,86ff20ca,2024-04-07,book_18,Sci-Fi,4,22.66,0.02,88.83
43c487f1,2e260861,2024-08-05,book_65,Fiction,5,28.9,0.22,112.71
1a6ec243,327b4481,2024-05-11,book_78,Sci-Fi,4,11.5,0.04,44.16
be2509e9,92b17c3a,2024-09-25,book_1,Fiction,2,8.41,0.19,13.62
e257f8b9,09775509,2024-09-16,book_99,Sci-Fi,4,19.08,0.16,64.11
869ba882,bf93f8f6,2024-10-09,book_19,Romance,1,16.39,0.22,12.78
2be53478,beb40758,2024-07-21,book_48,Fiction,2,18.32,0.18,30.04
75c49a60,7c0c3b90,2024-05-08,book_36,Romance,3,49.9,0.19,121.26
243ad3d9,b4be0efe,2024-03-07,book_47,Non-Fiction,1,16.08,0.17,13.35
36c13733,8f5f774c,2024-04-22,book_36,Fiction,1,29.5,0.23,22.71
56252a5b,cc94e520,2024-08-22,book_2,Children,5,13.71,0.24,52.1
e36e6093,ecb70af2,2024-08-20,book_14,Educational,5,15.38,0.1,69.21
afcf5708,999fa2f7,2024-01-26,book_91,Sci-Fi,5,5.9,0.09,26.85
0135c1eb,e189c070,2024-08-04,book_27,Sci-Fi,4,41.84,0.19,135.56
60104f95,b5f8e3d4,2024-10-28,book_11,Educational,4,34.39,0.23,105.92
7b44078b,67bfc596,2024-02-20,book_60,Non-Fiction,1,16.05,0.09,14.61
dabc931c,d0a88f1e,2024-09-20,book_10,Educational,4,41.15,0.17,136.62
d120ec94,e24f1605,2024-10-25,book_50,Fiction,3,46.17,0.04,132.97
13428c9d,8960acc6,2024-07-15,book_11,Fantasy,2,28.89,0.02,56.62
b9c83a32,11abacc7,2024-03-02,book_44,Educational,4,34.15,0.11,121.57
c608c7c7,0b20ab71,2024-08-21,book_21,Fantasy,4,18.11,0.2,57.95
bce49c2a,c9ded3cf,2024-03-10,book_70,Romance,2,42.27,0.23,65.1
c9eac117,9c655564,2024-07-07,book_27,Educational,2,33.87,0.28,48.77
c5101c76,82a52e79,2024-09-23,book_33,Romance,1,24.07,0.27,17.57
09ef1a57,cc149fe2,2024-02-18,book_21,Children,5,23.4,0.21,92.43
dabc5d90,63115ab2,2024-02-16,book_73,Sci-Fi,5,9.39,0.03,45.54
cf9d4bfe,13ed9255,2024-01-02,book_38,Sci-Fi,5,37.03,0.22,144.42
3dc68596,d88ac4cb,2024-04-25,book_44,Sci-Fi,5,25.26,0.24,95.99
31031591,9b2a6905,2024-05-20,book_5,Fantasy,3,41.91,0.06,118.19
fbfae892,bcfa87ff,2024-01-05,book_78,Romance,2,25.53,0.26,37.78
65ba19bf,7f74cb13,2024-04-14,book_80,Non-Fiction,1,28.45,0.12,25.04
a8d90a0f,3f162bc4,2024-09-10,book_39,Romance,2,30.8,0.06,57.9
13d4714d,23a15104,2024-07-03,book_72,Non-Fiction,2,17.78,0.23,27.38
56005f88,b1aaaa41,2024-08-01,book_43,Fiction,1,25.84,0.15,21.96
45e4ef98,8eb27704,2024-10-25,book_99,Fantasy,3,27.43,0.13,71.59
226afd4b,4ad66399,2024-03-06,book_26,Romance,2,13.61,0.02,26.68
42f0d2c2,a1727135,2024-07-07,book_74,Fantasy,1,37.57,0.06,35.32
0f88b21f,6c43b40e,2024-02-13,book_59,Fantasy,1,35.88,0.18,29.42
4636386d,7c01be33,2024-10-12,book_48,Fiction,3,9.21,0.17,22.93
f75db960,292da84f,2024-05-14,book_83,Sci-Fi,1,45.75,0.09,41.63
ab770abb,af746653,2024-02-16,book_82,Romance,4,35.64,0.15,121.18
10feaafd,77e714bd,2024-03-31,book_42,Educational,4,36.49,0.17,121.15
a0dcbc74,a5bd0d2c,2024-09-29,book_91,Fiction,2,11.73,0.18,19.24
066a2f6b,25bfc61d,2024-06-30,book_62,Fantasy,3,47.36,0.14,122.19
b996f167,3a75d879,2024-01-01,book_96,Romance,5,28.83,0.07,134.06
0718cfd8,7622e7f4,2024-07-14,book_14,Sci-Fi,4,12.08,0.14,41.56
3fc9d6f5,52f9a00a,2024-08-26,book_36,Non-Fiction,3,31.46,0.08,86.83
6f33db23,ba756424,2024-02-25,book_58,Romance,1,7.78,0.03,7.55
ecbd3c9f,c8e2906b,2024-10-27,book_15,Romance,1,13.11,0.07,12.19
5810d6ba,ea27602a,2024-10-27,book_54,Non-Fiction,5,27.0,0.26,99.9
6ee8ca8b,f24e7ed5,2024-08-27,book_97,Romance,4,25.38,0.12,89.34
71805be9,fd74b7ce,2024-08-06,book_1,Non-Fiction,1,9.71,0.09,8.84
0a245dce,f1242432,2024-05-04,book_19,Romance,5,25.19,0.2,100.76
4b38c6ac,519600d7,2024-01-05,book_8,Fiction,3,8.46,0.25,19.04
16d15f71,3ae0273b,2024-07-04,book_6,Sci-Fi,5,27.43,0.27,100.12
2908fd10,6733a903,2024-01-17,book_96,Fantasy,4,13.72,0.15,46.65
a729ff7c,ff5a4782,2024-06-08,book_79,Educational,5,6.05,0.1,27.23
f0f48f34,75d0388b,2024-05-04,book_48,Fiction,3,22.3,0.16,56.2
f015bbc0,c464d8d3,2024-08-10,book_98,Educational,3,34.1,0.08,94.12
e9032d9c,fdf72f49,2024-05-13,book_58,Non-Fiction,5,37.17,0.02,182.13
7c2c3e25,4fa04c12,2024-03-05,book_67,Educational,2,13.1,0.04,25.15
5237012d,2de20369,2024-02-22,book_49,Sci-Fi,5,9.58,0.08,44.07
a91a9e82,98114f06,2024-05-30,book_21,Fiction,3,31.63,0.14,81.61
4d6a434f,1010596f,2024-10-30,book_54,Fiction,2,9.58,0.14,16.48
e804ae47,5a0a56cb,2024-10-21,book_88,Fantasy,5,12.77,0.07,59.38
69c6a917,2e288dc7,2024-01-10,book_79,Fantasy,1,47.75,0.01,47.27
7e1cc08e,c5d38770,2024-08-29,book_40,Children,4,16.06,0.1,57.82
b203c024,c9c1037b,2024-02-25,book_82,Fiction,3,31.81,0.06,89.7
e1a77a33,a4df228d,2024-02-05,book_29,Sci-Fi,5,21.95,0.3,76.82
32bea01e,39e9b304,2024-07-06,book_66,Non-Fiction,1,39.48,0.29,28.03
a04336b8,8b9e8671,2024-09-26,book_41,Sci-Fi,2,19.67,0.02,38.55
f97c249e,aa1efd12,2024-08-22,book_65,Sci-Fi,4,11.38,0.11,40.51
0c314a77,628a5e1f,2024-09-09,book_66,Non-Fiction,4,7.83,0.05,29.75
1ab319f0,25d48241,2024-07-05,book_42,Fantasy,2,13.24,0.29,18.8
6f5cf6b3,5c129b04,2024-01-28,book_62,Fantasy,3,44.1,0.05,125.69
1494a01f,1de8a668,2024-08-10,book_80,Non-Fiction,3,28.76,0.27,62.98
d8c9967c,5df13cba,2024-07-05,book_13,Romance,3,13.18,0.03,38.35
59e1d2cc,3742affe,2024-07-02,book_31,Non-Fiction,5,47.09,0.14,202.49
9e47fe90,fb230e0f,2024-06-10,book_55,Educational,2,16.96,0.09,30.87
d2fd5312,3aceee6a,2024-06-03,book_26,Fiction,1,25.07,0.15,21.31
cb354a9b,036eef74,2024-07-05,book_47,Sci-Fi,4,26.42,0.14,90.88
831af287,b5247a7d,2024-01-17,book_63,Fiction,1,14.21,0.01,14.07
1eecb57d,73064cd5,2024-07-02,book_73,Fantasy,3,16.98,0.02,49.92
6af59600,555595a3,2024-10-25,book_89,Fantasy,1,27.33,0.29,19.4
f6b8b76a,752b006d,2024-06-12,book_76,Non-Fiction,4,35.2,0.14,121.09
6511aaef,42dd7bdc,2024-03-29,book_20,Non-Fiction,5,26.49,0.24,100.66
f1623e0c,d2dc0c9f,2024-01-22,book_61,Romance,2,36.8,0.29,52.26
064ca515,fdbec5be,2024-01-24,book_61,Fantasy,4,25.35,0.24,77.06
60654789,bf1bdf90,2024-02-21,book_56,Educational,2,29.87,0.04,57.35
8ea545c4,7da0ef8e,2024-03-20,book_57,Children,2,39.47,0.29,56.05
9f625182,58c08a50,2024-04-18,book_19,Sci-Fi,5,48.84,0.26,180.71
90155cc6,25d451dc,2024-07-06,book_71,Educational,1,30.04,0.17,24.93
887265a2,1a47a2f6,2024-05-21,book_42,Romance,2,23.6,0.24,35.87
8ed6b271,e40776d7,2024-10-03,book_89,Children,2,11.86,0.26,17.55
d27b4220,18ec333e,2024-06-28,book_17,Educational,3,33.34,0.19,81.02
225e4067,6d8bb517,2024-07-31,book_81,Fiction,4,28.61,0.27,83.54
64ec4674,1f6bf1e3,2024-08-16,book_19,Fiction,1,8.45,0.05,8.03
177ead2b,d49fd641,2024-01-21,book_70,Educational,5,20.94,0.16,87.95
e3c3154a,e48577d1,2024-10-02,book_94,Romance,5,35.49,0.0,177.45
1432bd44,f965f21b,2024-03-07,book_37,Children,5,42.76,0.05,203.11
2f998257,c33ad57f,2024-06-23,book_55,Educational,1,47.65,0.18,39.07
a1226f36,2530cd1d,2024-07-27,book_9,Fiction,3,40.32,0.1,108.86
bad8c880,129816a8,2024-03-01,book_56,Romance,5,26.34,0.28,94.82
3b855c52,94e8e02c,2024-08-30,book_68,Fiction,1,9.64,0.1,8.68
1e38b68b,1b1fd619,2024-02-13,book_36,Non-Fiction,1,6.08,0.24,4.62
5f8d2abb,daec11ea,2024-04-26,book_40,Fantasy,1,40.56,0.19,32.85
25ce378a,29abd173,2024-10-07,book_67,Non-Fiction,4,12.19,0.29,34.62
c7db4c55,1ba45170,2024-04-02,book_52,Non-Fiction,4,28.63,0.25,85.89
803815ab,3760d90f,2024-05-01,book_96,Sci-Fi,2,31.28,0.13,54.43
b157c620,d6965e38,2024-06-27,book_36,Romance,5,5.55,0.28,19.98
c825cf02,a97cd8b5,2024-01-11,book_38,Non-Fiction,1,42.06,0.19,34.07
6c932c79,f5006b4a,2024-08-07,book_7,Educational,5,7.03,0.11,31.28
0841ad58,0084bb7d,2024-01-31,book_22,Educational,4,40.25,0.17,133.63
62c50acb,efe39d1a,2024-10-25,book_78,Sci-Fi,2,27.96,0.13,48.65
27491c4b,f6ba79da,2024-08-19,book_35,Fiction,1,18.22,0.01,18.04
81dba86a,a912aa72,2024-04-18,book_3,Sci-Fi,5,48.79,0.23,187.84
1dff6332,59e7fae7,2024-08-03,book_42,Fantasy,1,21.72,0.09,19.77
9e831a35,3a093e35,2024-07-19,book_4,Educational,1,13.17,0.21,10.4
885857d8,d2947268,2024-08-17,book_22,Fiction,3,22.17,0.25,49.88
55e23638,54231c9e,2024-08-23,book_81,Fantasy,4,46.35,0.2,148.32
6773d47a,20c6af80,2024-02-22,book_75,Children,2,43.14,0.19,69.89
9050057a,9430376a,2024-03-06,book_59,Non-Fiction,3,38.5,0.19,93.56
37bb6b94,de9fb5cc,2024-09-20,book_91,Educational,2,34.62,0.23,53.31
bc660b90,1137f304,2024-05-26,book_21,Fantasy,4,32.55,0.14,111.97
2b72884c,053f2a50,2024-07-03,book_84,Sci-Fi,4,29.75,0.08,109.48
7dc93dc8,1c3a85ab,2024-05-01,book_20,Romance,3,11.57,0.1,31.24
889640d8,f8987549,2024-02-15,book_92,Fiction,1,20.77,0.07,19.32
fd188ea0,33758fb3,2024-04-06,book_79,Fiction,4,17.27,0.06,64.94
ffd0c1dc,e0f84e1d,2024-03-10,book_52,Children,4,24.19,0.08,89.02
35c8a52f,22486ae2,2024-02-24,book_91,Educational,4,10.24,0.2,32.77
233fad17,e93fdbe9,2024-04-19,book_34,Romance,5,10.68,0.18,43.79
afaee576,c913edeb,2024-08-02,book_61,Educational,2,24.99,0.23,38.48
512708ae,212f2ea5,2024-06-11,book_24,Educational,4,20.69,0.01,81.93
23ef4d32,2d2d7782,2024-10-01,book_30,Children,4,47.84,0.06,179.88
3b372dd5,81ecfd56,2024-05-21,book_75,Sci-Fi,5,9.55,0.25,35.81
b6f35066,1947a67e,2024-03-20,book_68,Fantasy,1,26.36,0.26,19.51
10233cce,8338321e,2024-09-10,book_55,Fantasy,5,17.68,0.02,86.63
65d2b258,fdd3e87f,2024-08-28,book_9,Fantasy,1,30.62,0.02,30.01
57b961a3,698e9931,2024-08-02,book_91,Educational,1,25.3,0.19,20.49
21e7663f,dac4d59d,2024-03-21,book_57,Educational,5,35.82,0.25,134.32
a373eb70,aaf84788,2024-06-11,book_25,Sci-Fi,1,35.9,0.05,34.1
82137ebe,45a19152,2024-09-13,book_45,Romance,2,48.65,0.27,71.03
9a742470,c325a51a,2024-05-28,book_97,Children,1,18.25,0.19,14.78
cda35417,830cff29,2024-03-10,book_16,Educational,2,17.73,0.23,27.3
cab0156a,350fe4c0,2024-02-21,book_71,Non-Fiction,4,10.28,0.29,29.2
beb55d3d,05d2b01d,2024-01-17,book_64,Sci-Fi,4,9.22,0.18,30.24
a549424b,603722a5,2024-06-21,book_84,Sci-Fi,3,20.21,0.16,50.93
7c53390f,9688940b,2024-03-06,book_65,Children,4,45.16,0.03,175.22
722f9c68,f16ad2f9,2024-05-14,book_68,Romance,5,13.99,0.14,60.16
5de12a86,a2b454e3,2024-03-02,book_58,Non-Fiction,4,26.74,0.27,78.08
9d399481,9d9db02a,2024-06-15,book_72,Non-Fiction,3,24.62,0.1,66.47
fe86f4a8,e0db5a47,2024-02-10,book_35,Educational,5,12.11,0.02,59.34
1b3e449b,e6896abc,2024-08-07,book_56,Non-Fiction,3,38.37,0.11,102.45
6ef53c9e,5949f96d,2024-02-29,book_89,Fiction,4,11.57,0.19,37.49
4901602e,4d383209,2024-10-28,book_50,Educational,2,7.04,0.13,12.25
446620ef,82f5188a,2024-07-03,book_53,Fantasy,3,48.36,0.08,133.47
cc23baef,8410ed76,2024-10-05,book_49,Fantasy,5,21.32,0.02,104.47
dac362b7,d116cf35,2024-03-07,book_100,Fiction,1,42.38,0.08,38.99
4524829a,71e5791a,2024-08-01,book_53,Sci-Fi,4,49.6,0.16,166.66
80408905,65440abb,2024-09-06,book_23,Educational,5,47.29,0.05,224.63
c9d0d82b,993c211b,2024-03-07,book_52,Educational,4,7.14,0.06,26.85
5278736c,899ea59d,2024-07-22,book_73,Sci-Fi,4,44.84,0.02,175.77
4a5d9015,87fa8cae,2024-02-05,book_48,Fantasy,3,15.26,0.2,36.62
2824b557,79790f7d,2024-09-16,book_28,Fiction,5,42.93,0.06,201.77
5e9af934,0e2c14a2,2024-05-20,book_49,Romance,5,10.06,0.1,45.27
3f0ca473,8d2aa2a0,2024-01-19,book_39,Fantasy,4,35.87,0.17,119.09
df55fab9,7fad3562,2024-01-26,book_11,Sci-Fi,5,12.7,0.1,57.15
0d8781a7,635164dc,2024-03-06,book_1,Sci-Fi,3,38.22,0.04,110.07
8fb1c870,d2e6f5a3,2024-09-22,book_12,Non-Fiction,2,15.84,0.04,30.41
80be2cec,8bedf26b,2024-09-18,book_16,Non-Fiction,4,15.06,0.2,48.19
53aa6f76,77ff85d7,2024-04-18,book_75,Sci-Fi,4,48.21,0.22,150.42
8c129e6c,6a145b16,2024-08-16,book_62,Educational,3,24.31,0.11,64.91
71b867a1,a42ec122,2024-04-07,book_50,Educational,1,20.5,0.29,14.55
e41cdb75,ee5698d5,2024-01-17,book_32,Non-Fiction,2,41.2,0.14,70.86
12fcb279,6f7d513c,2024-03-27,book_56,Children,2,27.78,0.23,42.78
bc8b7d47,6c89023d,2024-04-07,book_52,Romance,4,38.53,0.04,147.96
f4bce495,e027513c,2024-04-17,book_31,Children,1,40.19,0.06,37.78
50941488,d231ce93,2024-02-28,book_93,Fantasy,3,41.28,0.15,105.26
2f5e0514,59ddd4dc,2024-04-09,book_70,Educational,2,49.0,0.0,98.0
e96676d0,f0cb51b1,2024-09-09,book_10,Romance,1,47.13,0.26,34.88
f04bbcaf,63f35beb,2024-05-07,book_41,Children,5,6.17,0.05,29.31
d6a923ee,99798cf6,2024-07-21,book_19,Educational,4,13.94,0.15,47.4
a6048e44,c2152d5a,2024-08-30,book_72,Educational,2,11.15,0.1,20.07
b7c47188,dfab789f,2024-04-06,book_14,Non-Fiction,4,18.34,0.13,63.82
